								Class	Cal0	Cal0	Cal0	Cal0-005	Cal0-005	Cal0-005	Cal0-01	Cal0-01	Cal0-01	Cal0-02	Cal0-02	Cal0-02	Cal0-05	Cal0-05	Cal0-05	Cal0-1	Cal0-1	Cal0-1	Cal0-2	Cal0-2	Cal0-2	Cal0-5	Cal0-5	Cal0-5	Cal1	Cal1	Cal1	Cal2	Cal2	Cal2	Cal5	Cal5	Cal5	Cal10	Cal10	Cal10	Cal20	Cal20	Cal20	Cal50	Cal50	Cal50	Cal100	Cal100	Cal100	no spike	pre 5	post 5	pre 20	post 20
2494	7.376	182.10466	Simazine-2-hydroxy	[M-H]-	7.29	182.10471	Quant\notlatePFAS	31.16	80028664	75337768	72375056	63247308	59818632	57708928	52314328	56184784	54681932	51956652	46864820	47142288	42437412	43197676	45745800	46323456	40387368	44548488	39565080	39603488	40497652	41445252	39635716	40952888	41282432	37590192	38016572	46630004	42430268	40576440	44086136	44909024	45957736	52611496	50672620	50448548	63361716	60195772	63194616	88301264	98311000	96861704	135835936	128721576	132555856	0	3966205	5747350	11126270	11562808
9164	7.141	395.00684	Sucralose	[M-H]-	7.05	395.00729	Quant\notlatePFAS	3998.22	0	0	203772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	434100	0	662763	0	1239098	1694024	1789796	1354022	4498748	4036250	4745518	9745802	9998446	10032832	20192018	18509190	20290362	51370064	52863044	52490976	102917560	90907416	97257448	0	3312330	3819932	11643132	12480268
6592	8.556	307.02808	Sulisobenzone	[M-H]-	8.45	307.0282	Quant\notlatePFAS	88.15	1386032	0	645767	0	0	612712	336484	0	0	0	0	361550	0	524638	0	1080319	380583	307479	1477838	1901475	1356294	1998942	3602414	2905434	5603162	7246142	3751428	8384614	9354778	9501267	25499218	26381176	29736984	55429900	57400260	51192688	117686072	109560880	110961904	286975296	301430432	298535808	567393664	543374784	551290496	319243	22742122	23328842	92517608	95447256
7568	9.399	340.13165	Tepraloxydim_1	[M-H]-	9.33	340.13211	Quant\notlatePFAS	76.14	0	212223	0	0	227330	0	0	0	0	0	0	0	0	0	0	0	0	0	306976	0	295327	1471115	1838348	911819	4070664	5407486	2098264	9858888	9243430	6965067	28840878	25112084	29128526	54720196	59409372	62056064	125312312	126672592	128491128	294433504	289990912	267912432	546493120	528318624	518151968	200104	17677210	21619780	68414312	75747224
7567	11.238	340.13165	Tepraloxydim_2	[M-H]-	11.21	340.13211	Quant\notlatePFAS	199.91	997511	417852	1959470	1068527	0	0	361121	396164	0	1058357	561298	0	346914	0	0	497398	981125	0	2008343	2552600	1826620	5934214	5428780	4076992	10853788	10947021	10070473	20110040	21498134	22954768	58323064	58278512	65224620	125545792	126046632	125703320	239466368	245803328	275309024	622271936	727190592	705017920	1089541760	1233410048	1090636032	259636	50970084	57684208	169407664	160480816
12740	13.314	538.74976	Tetrabromobisphenol A	[M-H]-	13.25	538.74982	Quant\notlatePFAS	144497.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	968607	0	0	1966287	2101954	1739364	6765390	5290232	5546912	16512123	13173701	14904071	44386612	36844360	36318984	74069992	76389680	72935920	0	997595	0	12818857	6783112
7	13.54866667	293.1792	Tetradecyl sulfate				Quant\notlatePFAS		16018296	23580932	25046181	17989860	33136200	29552774	17894125	17147705	23687581	13184161	18886950	14753041	19438021	25840278	36523425	32925343	26843922	11125066	16146602	13820637	27490798	54894618	16762035	28311179	28626779	36572512	18387374	14722597	18530870	24721143	21492814	45325293	57872398	72280883	22854001	51200005	80782474	51690783	74698158	219960292	159573643	182703663	242608056	217116140	165591641	0	0	0	0	0
17908	11.502	775.67908	Thyroxine	[M-H]-	11.44	775.67938	Quant\notlatePFAS	178204.2	42156780	42007508	36860620	43161396	34692580	35438600	34424348	39145744	37433728	31888398	33165250	29048444	25481366	31980882	30391634	34909368	32328390	34859120	26751432	20816034	22034354	23254622	37180240	30927388	31075188	28448886	26286424	31676678	25608374	24374406	24829976	31254420	28519938	29625488	31618036	26216336	23970318	36493228	35923716	41701928	46832312	45665080	52921832	51348804	48864216	0	0	0	0	0
6758	13.125	312.97061	Triclocarban	[M-H]-	13.06	312.97079	Quant\notlatePFAS	160.69	0	331013	429831	0	0	614933	733636	798869	512552	0	1226379	385334	643847	821629	402893	360518	719065	1414414	2736196	1845349	2767296	6575692	5974882	5713854	11183461	13372405	12164837	20990174	23354896	25019752	64091452	59777168	64937072	132964056	124898152	124977968	271897152	265996144	290225760	641080704	571060416	613593152	1136451712	1190262912	1137661568	357016	76015704	65193952	209731328	243281856
5980	13.347	286.94376	Triclosan	[M-H]-	13.28	286.94391	Quant\notlatePFAS	132.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	517195	1425364	1772114	3847972	1539554	1803632	7833448	3812162	7572930	10704307	10488244	26459338	24756352	22996198	53752748	53013628	52785840	106740016	114355720	104287136	267631344	244593776	253886624	462692352	485310016	456086528	0	28186956	23275820	97495176	95658216
1512	2.185	148.95248	Trifluoromethanesulfonic acid	[M-H]-	2.12	148.95261	Quant\notlatePFAS	221.24	75677784	70010800	77110616	71315448	69375000	66481340	63223044	75094408	70581704	65192072	70689112	69565200	72357248	65202432	64358400	66363260	69306472	78856760	63346140	74024168	67770816	72722632	74851224	69360960	85766696	80750144	102734600	145382016	98515376	88094976	118130608	128131576	138412000	206637552	212002896	235351024	329655392	302342368	339567072	700335808	809527680	784066752	1540959616	1570478848	1239107072	74146360	0	0	282749664	268870752
10182	10.767	434.21936	Valsartan	[M-H]-	10.7	434.21979	Quant\notlatePFAS	585.79	0	0	0	0	0	0	0	0	0	407964	0	0	406849	765031	720755	470388	392860	713581	1202174	1504683	2718298	7651158	6412518	5015908	14552812	15260968	14863496	29365942	32818076	29747370	74218376	80280632	81735072	155124288	168781008	160294832	330913216	333102560	320914944	778850368	797065792	824501568	1579949056	1526849408	1454825216	0	49241352	49089564	213957424	204841568
2584	6.915	185.02769	Xylenesulfonate	[M-H]-	6.76	185.0278	Quant\notlatePFAS	21.63	21537154	18923214	21045564	22636674	20065598	20359852	19939722	23015878	20974366	20639454	17713874	19375152	19795834	20544012	19665556	20297786	22587166	22455684	23404100	21589494	21476046	25256744	22790880	24420404	23785832	28469840	24581738	31818196	32467710	31062940	47325068	50205604	49105424	79779640	83694984	76477032	139170528	135801952	138606208	338969408	341166464	322722400	611068608	604928512	582678272	20846578	41361180	39159532	108973840	113450312
